Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID,Building Age
2020,101560,IL0054ZZ - Clark Fedral Bldg,Submitted Data,536 S Clark St,60605,3.0,False,LOOP,Office,636217.0,1912.0,1.0,42.0,29743740.4,37313760.5,105.4,192.5,108.7,195.4,6624.0,10.4,41.87500832,-87.63122808,"(41.87500832, -87.63122808)",2020-101560,108.0
2020,251404,"Burr Elementary, Jonathan -CPS",Submitted Data,1621 W Wabansia Ave,60622,2.5,False,WEST TOWN,K-12 School,60929.0,1896.0,1.0,34.0,800519.2,5661870.2,106.1,134.4,118.1,147.4,425.7,7.0,41.912405,-87.668589,"(41.912405, -87.668589)",2020-251404,124.0
2020,251541,Reilly Es -CPS,Submitted Data,3650 W School St,60618,2.5,False,AVONDALE,K-12 School,113870.0,1914.0,1.0,34.0,3054648.8,7421690.2,92.0,143.5,96.3,148.1,870.9,7.6,41.94159842,-87.7192968,"(41.94159842, -87.7192968)",2020-251541,106.0
2020,119629,Costco,Submitted Data,2746 N Clybourn Ave,60614,3.5,False,LINCOLN PARK,Supermarket/Grocery Store,142374.0,2001.0,1.0,72.0,15137211.0,11667060.0,188.3,383.7,196.0,391.1,2982.1,20.9,41.93130757,-87.67737064,"(41.93130757, -87.67737064)",2020-119629,19.0
2020,251470,Dett,Submitted Data,2101 W Monroe,60612,3.0,False,NEAR WEST SIDE,K-12 School,70600.0,1961.0,1.0,47.0,1412518.4,4165479.8,79.0,118.0,84.1,123.3,441.7,6.3,41.87995,-87.679167,"(41.87995, -87.679167)",2020-251470,59.0
2020,251287,SpringHill Suites Chicago O'Hare / Hampton Inn and Suites Chicago,Submitted Data,8101 W Higgins Rd,60631,2.0,False,NORWOOD PARK,Hotel,160000.0,2000.0,1.0,19.0,11048462.0,7829400.3,118.0,244.7,126.2,260.8,2140.2,13.4,41.98515127,-87.83015397,"(41.98515127, -87.83015397)",2020-251287,20.0
2020,251536,Altgeld Elementary-CPS,Submitted Data,1340 W 71st St,60636,2.0,False,WEST ENGLEWOOD,K-12 School,69366.0,1904.0,1.0,21.0,1435152.1,7289270.0,125.8,168.3,134.4,177.3,611.2,8.8,41.76532371,-87.65837324,"(41.76532371, -87.65837324)",2020-251536,116.0
2020,162430,Providence St. Mel School,Submitted Data,119 S Central Park Blvd,60624,4.0,False,EAST GARFIELD PARK,K-12 School,187689.0,1929.0,1.0,86.0,3124802.2,5425012.1,45.6,77.0,49.0,80.3,775.8,4.1,41.87883538,-87.715548,"(41.87883538, -87.715548)",2020-162430,91.0
2020,239695,1550 CA,Submitted Data,1550 N Lake Shore Dr,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,406524.0,1960.0,1.0,81.0,3156806.2,24867980.7,77.8,97.0,82.8,102.1,1813.5,5.0,41.9109805,-87.62673635,"(41.9109805, -87.62673635)",2020-239695,60.0
2020,157602,Prairie House at Central Station,Submitted Data,1515 S Prairie Ave,60605,1.5,False,NEAR SOUTH SIDE,Multifamily Housing,403018.0,2001.0,1.0,32.0,10323384.3,13603403.2,87.6,158.2,90.0,159.4,2333.7,8.5,41.86170088,-87.6202348,"(41.86170088, -87.6202348)",2020-157602,19.0
2020,255935,Woodlawn Station,Submitted Data,6253 S Cottage Grove Ave,60637,2.0,False,WOODLAWN,Multifamily Housing,86580.0,2017.0,1.0,43.0,1952011.8,3710472.5,65.4,108.1,67.6,110.5,501.7,5.8,41.78456,-87.61478,"(41.78456, -87.61478)",2020-255935,3.0
2020,116716,1819 S Michigan Condominium Association,Submitted Data,1819 S MICHIGAN AVE,60616,1.0,False,NEAR SOUTH SIDE,Multifamily Housing,53143.0,2005.0,1.0,11.0,3780912.2,12504795.5,141.9,206.7,147.7,212.1,1254.3,10.9,41.84550365,-87.63055693,"(41.84550365, -87.63055693)",2020-116716,15.0
2020,251461,"Washington Elementary, Harold -CPS",Submitted Data,9130 S University Ave,60619,3.0,False,BURNSIDE,K-12 School,77300.0,1920.0,1.0,41.0,2001866.3,3969969.9,77.3,126.4,81.6,131.0,523.3,6.8,41.72857136,-87.59664019,"(41.72857136, -87.59664019)",2020-251461,100.0
2020,251389,"Hendricks C A, Thomas A -CPS",Submitted Data,4320 S Princeton,60609,4.0,False,FULLER PARK,K-12 School,56857.0,1954.0,1.0,69.0,972862.6,2493320.1,61.0,94.0,65.4,98.6,284.3,5.0,41.815727,-87.633569,"(41.815727, -87.633569)",2020-251389,66.0
2020,251399,Park Manor Elementary -CPS,Submitted Data,7037 S Rhodes Ave,60637,2.0,False,GREATER GRAND CROSSING,K-12 School,62706.0,1913.0,1.0,23.0,1664651.4,4664039.9,100.9,152.4,110.5,162.5,507.5,8.1,41.76678503,-87.61131313,"(41.76678503, -87.61131313)",2020-251399,107.0
2020,159411,1130 S Michigan Ave,Submitted Data,1130 S Michigan Ave,60605,2.5,False,LOOP,Multifamily Housing,810159.0,1967.0,1.0,60.0,15394169.5,40738355.7,78.3,119.7,81.6,123.4,4566.4,6.4,41.86850103,-87.62470375,"(41.86850103, -87.62470375)",2020-159411,53.0
2020,119552,"Jewel Osco, 03344-Roosevelt & Ashland",Submitted Data,1220 S Ashland Ave,60608,2.0,False,NEAR WEST SIDE,Supermarket/Grocery Store,63407.0,2002.0,1.0,47.0,10120207.2,4681600.1,233.4,524.4,236.2,525.8,1828.1,28.8,41.86590325,-87.66859961,"(41.86590325, -87.66859961)",2020-119552,18.0
2020,160293,33 W Ontario Condominium Association,Submitted Data,33 W Ontario St,60654,4.0,False,NEAR NORTH SIDE,Multifamily Housing,1210471.0,2003.0,1.0,88.0,21300474.5,28702301.1,47.9,86.1,50.1,88.7,4848.9,4.6,41.89324294,-87.62922972,"(41.89324294, -87.62922972)",2020-160293,17.0
2020,241892,CityView Condominium Association,Submitted Data,440 N McClurg Ct,60611,4.0,False,NEAR NORTH SIDE,Multifamily Housing,620690.0,1991.0,1.0,83.0,10359889.6,20637320.7,61.1,100.0,63.9,102.5,2713.0,5.4,41.89028754,-87.61815831,"(41.89028754, -87.61815831)",2020-241892,29.0
2020,252301,1934 N Washtenaw Condominium Association,Submitted Data,1934 N Washtenaw Ave,60647,4.0,False,LOGAN SQUARE,Multifamily Housing,122864.0,2001.0,1.0,86.0,1939674.2,2415054.0,51.8,94.8,52.7,94.8,431.0,5.1,41.91657013,-87.69476694,"(41.91657013, -87.69476694)",2020-252301,19.0
2020,255020,Ace Hotel Chicago,Submitted Data,311 N MORGAN ST,60607,4.0,False,Near West Side,Hotel,140429.0,2017.0,1.0,62.0,7992883.7,5534244.1,105.3,219.5,107.9,222.2,1541.4,12.0,41.88717109,-87.65213461,"(41.88717109, -87.65213461)",2020-255020,3.0
2020,103816,AMA Plaza,Submitted Data,330 N Wabash Av,60611,4.0,False,NEAR NORTH SIDE,Office,1881319.0,1971.0,1.0,75.0,84953984.2,41766636.5,88.5,169.5,90.0,172.8,18346.7,9.8,41.88863693,-87.62751976,"(41.88863693, -87.62751976)",2020-103816,49.0
2020,252024,CICS Loomis,Submitted Data,9535 S Loomis St,60643,4.0,False,WASHINGTON HEIGHTS,K-12 School,150000.0,1961.0,1.0,69.0,1052673.7,3295800.0,83.0,122.3,87.4,126.9,339.3,6.5,41.72018758,-87.65671845,"(41.72018758, -87.65671845)",2020-252024,59.0
2020,251563,Castellanos Elementary -CPS,Submitted Data,2524 S Central Ave,60623,4.0,False,AUSTIN,K-12 School,84116.0,1912.0,1.0,91.0,1010908.5,2449380.0,41.1,64.2,43.9,67.1,287.9,3.4,41.869894,-87.764317,"(41.869894, -87.764317)",2020-251563,108.0
2020,157152,Metro,Submitted Data,1200 W MONROE,60607,4.0,False,NEAR WEST SIDE,Multifamily Housing,314000.0,2001.0,1.0,97.0,4911168.0,10320226.1,54.2,87.5,56.5,89.6,1314.6,4.7,41.88080894,-87.65745938,"(41.88080894, -87.65745938)",2020-157152,19.0
2020,101776,Hyatt Regency Chicago,Submitted Data,151 E Wacker Dr,60601,4.0,False,LOOP,Hotel,2295495.0,1974.0,1.0,93.0,50754797.4,99737806.5,74.4,122.0,76.9,124.7,13218.8,6.5,41.88770297,-87.62267404,"(41.88770297, -87.62267404)",2020-101776,46.0
2020,251544,Peck Elementary-CPS,Submitted Data,3826 W 58th St,60629,3.5,False,WEST ELSDON,K-12 School,110691.0,1926.0,1.0,54.0,2671453.5,4498029.7,64.8,110.2,67.6,113.9,655.8,5.9,41.78841222,-87.71972596,"(41.78841222, -87.71972596)",2020-251544,94.0
2020,251447,Foster Park Elementary -CPS,Submitted Data,8500 S Wood,60620,2.0,False,AUBURN GRESHAM,K-12 School,68005.0,1937.0,1.0,30.0,2688278.2,1924759.9,67.8,140.4,72.7,149.0,521.8,7.7,41.73927,-87.668041,"(41.73927, -87.668041)",2020-251447,83.0
2020,244600,One Museum Park West,Submitted Data,1201 S Prairie Ave,60605,2.5,False,NEAR SOUTH SIDE,Multifamily Housing,809005.0,2008.0,1.0,53.0,19985281.4,29349962.5,75.7,133.2,79.7,138.6,4678.0,7.2,41.86712211,-87.62162242,"(41.86712211, -87.62162242)",2020-244600,12.0
2020,251607,"Nash Elementary, Henry H -CPS",Submitted Data,4837 W Erie St,60644,3.0,False,AUSTIN,K-12 School,108716.0,1895.0,1.0,45.0,2960821.7,5304000.2,76.0,127.5,82.3,137.0,743.8,6.8,41.89203698,-87.7473847,"(41.89203698, -87.7473847)",2020-251607,125.0
2020,160294,Adler Place,Submitted Data,1629 S Prairie Ave,60616,3.0,False,NEAR SOUTH SIDE,Multifamily Housing,554648.0,2013.0,1.0,69.0,10328131.0,20819901.0,81.1,132.2,84.7,135.4,2717.7,7.1,41.85950051,-87.62036992,"(41.85950051, -87.62036992)",2020-160294,7.0
2020,251561,New Field Primary -CPS,Submitted Data,1707 W Morse Ave,60626,2.0,False,ROGERS PARK,K-12 School,85500.0,2003.0,1.0,22.0,3362431.0,3725970.1,82.9,155.9,87.8,161.0,722.7,8.5,42.00735706,-87.6727274,"(42.00735706, -87.6727274)",2020-251561,17.0
2020,160322,210 N Wells St,Submitted Data,210 N Wells St,60606,2.0,False,LOOP,Multifamily Housing,597377.0,2011.0,1.0,19.0,18187731.0,10554205.5,74.1,159.9,76.4,163.6,3399.1,8.8,41.886028,-87.633976,"(41.886028, -87.633976)",2020-160322,9.0
2020,229057,Park View Towers,Submitted Data,2740 N PINE GROVE AVE,60614,1.0,False,LINCOLN PARK,Multifamily Housing,86222.0,1975.0,1.0,18.0,5533097.1,1390332.6,80.3,196.6,84.3,205.5,937.4,10.9,41.93214333,-87.64141628,"(41.93214333, -87.64141628)",2020-229057,45.0
2020,251652,Hedges Elementary -CPS,Submitted Data,4735 S Winchester Ave,60609,3.0,False,NEW CITY,K-12 School,101940.0,1906.0,1.0,48.0,2079177.6,5946629.6,78.7,118.4,84.3,124.2,640.4,6.3,41.80724939,-87.67297316,"(41.80724939, -87.67297316)",2020-251652,114.0
2020,252072,641 W Lake St,Submitted Data,641 W Lake St,60661,4.0,False,NEAR WEST SIDE,Office,112458.0,1903.0,1.0,99.0,1356461.1,1713676.7,27.3,49.8,28.7,51.3,302.7,2.7,41.88538531,-87.6445013,"(41.88538531, -87.6445013)",2020-252072,117.0
2020,231775,Quadrangle House,Submitted Data,6700 S Shore Dr,60649,1.0,False,SOUTH SHORE,Multifamily Housing,322820.0,1968.0,1.0,11.0,5094886.3,27136950.6,146.0,193.6,155.0,203.1,2236.5,10.1,41.77303762,-87.56716244,"(41.77303762, -87.56716244)",2020-231775,52.0
2020,251687,Peirce Sch Of Intl Studies -CPS,Submitted Data,1423 W Bryn Mawr Ave,60660,3.0,False,EDGEWATER,K-12 School,133238.0,1915.0,1.0,50.0,3162841.2,6318939.5,71.2,116.3,78.8,124.3,829.3,6.2,41.98305225,-87.66613248,"(41.98305225, -87.66613248)",2020-251687,105.0
2020,251690,Chicago Military Academy-Bronzeville -CPS,Submitted Data,3533 S Giles Ave,60653,4.0,False,DOUGLAS,K-12 School,121900.0,1915.0,1.0,83.0,2174158.8,4221609.6,52.5,86.3,57.7,91.8,563.5,4.6,41.83033232,-87.61897054,"(41.83033232, -87.61897054)",2020-251690,105.0
2020,160304,The Tides at Lakeshore East,Submitted Data,360 E South Water St,60601,2.0,False,LOOP,Multifamily Housing,615718.0,2007.0,1.0,43.0,13922609.3,30171568.4,91.0,145.8,94.9,149.4,3775.4,7.8,41.88673545,-87.61817365,"(41.88673545, -87.61817365)",2020-160304,13.0
2020,252034,Center Home For Hispanic Elderly,Submitted Data,1401 N California Ave,60622,2.0,False,WEST TOWN,Senior Living Community,75000.0,1925.0,1.0,41.0,1932526.3,10748000.0,169.1,222.6,173.2,226.6,872.5,11.6,41.90676046,-87.69632541,"(41.90676046, -87.69632541)",2020-252034,95.0
2020,159091,Continental Plaza Apartments,Submitted Data,1330 1358 W 76th St,60620,2.5,False,AUBURN GRESHAM,Multifamily Housing,203603.0,2006.0,1.0,33.0,5918667.3,4405600.4,51.4,104.8,51.9,105.4,1157.7,5.7,41.756041,-87.656765,"(41.756041, -87.656765)",2020-159091,14.0
2020,240215,757 Orleans at Chicago Condominium,Submitted Data,757 N Orleans St,60654,2.0,False,NEAR NORTH SIDE,Multifamily Housing,412335.0,2008.0,1.0,50.0,4816679.3,25776196.7,96.2,127.5,100.5,132.1,2120.8,6.7,41.89626597,-87.63667376,"(41.89626597, -87.63667376)",2020-240215,12.0
2020,255013,Kenect Chicago,Submitted Data,504 N GREEN ST,60642,2.0,False,West Town,Multifamily Housing,125549.0,2018.0,1.0,20.0,6101379.6,5147367.2,89.6,179.1,93.0,184.3,1225.6,9.8,41.89142613,-87.64880834,"(41.89142613, -87.64880834)",2020-255013,2.0
2020,244593,111 E Chestnut Condominium Association,Submitted Data,111 E Chestnut St,60611,3.0,False,NEAR NORTH SIDE,Multifamily Housing,672000.0,1970.0,1.0,42.0,22604027.9,12209078.2,59.2,129.4,62.5,137.6,4176.3,7.1,41.89798276,-87.62522385,"(41.89798276, -87.62522385)",2020-244593,50.0
2020,116413,CASL Senior Housing,Submitted Data,2108  S PRINCETON AVE,60616,3.0,False,ARMOUR SQUARE,Multifamily Housing,81994.0,1997.0,1.0,48.0,1298132.9,5685877.5,102.3,140.7,108.0,146.7,504.6,7.4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)",2020-116413,23.0
2020,159573,The Patricians,Submitted Data,401 411 W FULLERTON PKWY,60614,2.0,False,LINCOLN PARK,Multifamily Housing,189852.0,1927.0,1.0,50.0,3430114.5,17454700.0,110.0,147.1,114.9,152.3,1462.4,7.7,41.92527418,-87.63936489,"(41.92527418, -87.63936489)",2020-159573,93.0
2020,251568,Vaughn Occupational HS -CPS,Submitted Data,4355 N Linder Ave,60641,2.0,False,PORTAGE PARK,K-12 School,50289.0,1920.0,1.0,24.0,1996204.9,2772279.7,94.8,169.0,100.9,174.1,458.8,9.1,41.96026421,-87.76436775,"(41.96026421, -87.76436775)",2020-251568,100.0
2020,252250,Argyle Apartments,Submitted Data,840 850 W Argyle St,60640,3.5,False,UPTOWN,Multifamily Housing,65492.0,1951.0,1.0,53.0,968509.8,5458012.2,108.9,143.1,115.4,149.9,441.1,7.5,41.97338532,-87.65197698,"(41.97338532, -87.65197698)",2020-252250,69.0
2020,242935,The New York Private Residences,Submitted Data,3660 N Lake Shore Dr,60613,4.0,False,LAKE VIEW,Multifamily Housing,748762.0,1987.0,1.0,67.0,16990289.1,26078721.6,69.0,120.1,71.8,123.0,4036.8,6.5,41.94952976,-87.64585718,"(41.94952976, -87.64585718)",2020-242935,33.0
2020,255009,The Hudson,Submitted Data,750 N HUDSON AVE,60654,2.5,False,Near North Side,Multifamily Housing,385917.0,2017.0,1.0,59.0,10638185.8,6939454.0,59.7,125.9,62.0,129.3,2028.9,6.9,41.89622411,-87.64008035,"(41.89622411, -87.64008035)",2020-255009,3.0
2020,243547,Admiral's Pointe Condominium Association,Submitted Data,645 N Kingsbury St,60654,1.0,False,NEAR NORTH SIDE,Multifamily Housing,291682.0,2001.0,1.0,23.0,5047596.5,14493481.4,112.5,156.9,116.8,161.5,1785.6,8.4,41.89320332,-87.64119962,"(41.89320332, -87.64119962)",2020-243547,19.0
2020,255965,5430 N. Sheridan,Submitted Data,5430 N. Sheridan Rd.,60640,2.5,False,EDGEWATER,Multifamily Housing,82133.0,2008.0,1.0,59.0,1517835.0,3708784.8,86.7,135.0,90.0,138.8,433.9,7.2,41.96846,-87.65661,"(41.96846, -87.65661)",2020-255965,12.0
2020,105697,Dearborn Plaza,Submitted Data,1030 1032 N DEARBORN ST,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,79152.0,1929.0,1.0,89.0,1353356.2,7395500.2,110.5,146.0,115.9,151.6,604.0,7.6,41.9037528,-87.63558845,"(41.9037528, -87.63558845)",2020-105697,91.0
2020,251595,Nixon -CPS,Submitted Data,2121 N Keeler Ave,60639,2.5,False,HERMOSA,K-12 School,130113.0,1896.0,1.0,40.0,2983524.5,7730230.0,82.3,126.6,88.0,132.2,876.2,6.7,41.91952065,-87.73118053,"(41.91952065, -87.73118053)",2020-251595,124.0
2020,175949,"Target, Bedford Park (0841)",Submitted Data,7100 S Cicero Ave,60629,3.0,False,"outside Chicago, in Bedford Park",Retail Store,425352.0,1993.0,1.0,70.0,6597050.4,2418400.0,71.9,167.6,74.3,169.6,1158.0,9.2,41.76424143,-87.74194078,"(41.76424143, -87.74194078)",2020-175949,27.0
2020,172379,Greek Islands (200 S Halsted),Submitted Data,200 210 S HALSTED ST,60661,2.5,False,NEAR WEST SIDE,Office,115232.0,1913.0,1.0,38.0,8407942.3,5928128.5,124.4,258.3,127.6,267.4,1627.1,14.1,41.87880098,-87.64729762,"(41.87880098, -87.64729762)",2020-172379,107.0
2020,159156,One East Delaware,Submitted Data,1 E Delaware Pl,60611,2.5,False,NEAR NORTH SIDE,Multifamily Housing,596499.0,1989.0,1.0,55.0,12138782.8,19527201.0,62.5,107.6,64.8,109.5,2931.7,5.8,41.89877964,-87.6278525,"(41.89877964, -87.6278525)",2020-159156,31.0
2020,251517,Skinner North / Schiller Middle -CPS,Submitted Data,650 W Scott,60610,4.0,False,NEAR NORTH SIDE,K-12 School,68922.0,1961.0,1.0,72.0,871625.7,3620700.0,65.2,90.6,69.0,94.6,328.3,4.8,41.905065,-87.644522,"(41.905065, -87.644522)",2020-251517,59.0
2020,254047,Sabina Senior Housing Corporation (St. Sabina Elders Village),Submitted Data,1222 W 79th St,60620,1.5,False,Auburn Gresham,Multifamily Housing,86040.0,2000.0,1.0,38.0,1835819.8,4985198.6,88.1,134.0,88.1,134.0,551.3,7.1,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2020-254047,20.0
2020,172685,Washington Square-North and Cicero Development LLC,Submitted Data,4821 - 4951 W North Ave,60639,1.5,False,AUSTIN,Supermarket/Grocery Store,179477.0,2008.0,1.0,35.0,9747304.9,4150779.7,239.4,545.2,243.9,549.9,1741.7,30.0,41.9083292,-87.74766344,"(41.9083292, -87.74766344)",2020-172685,12.0
2020,251241,212 East Condominium,Submitted Data,212 E Cullerton St,60616,4.0,False,NEAR SOUTH SIDE,Multifamily Housing,181723.0,2003.0,1.0,97.0,2740381.9,4274849.5,46.7,81.0,48.1,82.8,654.7,4.4,41.85554,-87.621981,"(41.85554, -87.621981)",2020-251241,17.0
2020,173632,The Chicago Building,Submitted Data,7 W Madison St,60602,3.0,False,LOOP,Residence Hall/Dormitory,104965.0,1904.0,1.0,67.0,2554315.0,5914599.6,91.1,136.8,94.6,140.5,793.8,7.6,41.88201315,-87.62821922,"(41.88201315, -87.62821922)",2020-173632,116.0
2020,251576,"Henry Elementary, Patrick -CPS",Submitted Data,4250 N St Louis Ave,60618,4.0,False,IRVING PARK,K-12 School,90100.0,1904.0,1.0,86.0,875946.2,3867689.9,52.6,72.3,57.1,77.2,342.1,3.8,41.95872281,-87.71583845,"(41.95872281, -87.71583845)",2020-251576,116.0
2020,241377,Wells Street Tower Condominium Association,Submitted Data,701 S Wells St,60607,1.0,False,LOOP,Multifamily Housing,365484.0,2002.0,1.0,24.0,9329868.5,16046290.0,95.0,160.8,98.9,164.4,2308.4,8.6,41.87320687,-87.63328749,"(41.87320687, -87.63328749)",2020-241377,18.0
2020,251657,Locke Elementary -CPS,Submitted Data,2845 N Newcastle Ave,60634,2.5,False,MONTCLARE,K-12 School,112000.0,1927.0,1.0,38.0,3236081.2,5314830.2,76.3,130.7,84.7,139.5,787.3,7.0,41.9321161,-87.79631882,"(41.9321161, -87.79631882)",2020-251657,93.0
2020,159735,Sheridan Plaza Apartments,Submitted Data,4601 4613 N SHERIDAN RD,60640,3.0,False,UPTOWN,Multifamily Housing,165792.0,1920.0,1.0,44.0,5621909.4,4990184.0,68.8,136.0,71.7,140.1,1142.5,7.4,41.96573115,-87.65423709,"(41.96573115, -87.65423709)",2020-159735,100.0
2020,250088,Harry J. Schneider Apartments,Submitted Data,1750 W Peterson Ave,60660,3.0,False,EDGEWATER,Multifamily Housing,111293.0,1977.0,1.0,50.0,2636312.6,8996829.8,104.5,151.2,111.1,158.1,889.3,8.0,41.99125997,-87.67384081,"(41.99125997, -87.67384081)",2020-250088,43.0
2020,251418,Hitch Elementary -CPS,Submitted Data,5625 N Mcvicker Ave,60646,3.0,False,NORWOOD PARK,K-12 School,82050.0,1926.0,1.0,43.0,3045536.3,1574730.0,56.3,124.1,60.0,129.3,559.0,6.8,41.98409017,-87.7788465,"(41.98409017, -87.7788465)",2020-251418,94.0
2020,254009,Maple Court Apartments,Submitted Data,1120 1126 E 47th St,60653,2.0,False,Kenwood,Multifamily Housing,50760.0,1915.0,1.0,23.0,421794.8,5861699.8,123.8,144.5,131.2,152.3,377.2,7.4,41.8202295,-87.61187,"(41.8202295, -87.61187)",2020-254009,105.0
2020,251704,Armstrong Intl Studies Elementary -CPS,Submitted Data,2110 W Greenleaf Ave,60645,2.0,False,WEST RIDGE,K-12 School,147016.0,1911.0,1.0,30.0,4743412.3,7329630.4,82.1,142.7,88.5,149.4,1129.6,7.7,42.01059222,-87.68459629,"(42.01059222, -87.68459629)",2020-251704,109.0
2020,251476,Jensen Scholastic Academy - CPS,Submitted Data,3024 W Harrison,60612,4.0,False,EAST GARFIELD PARK,K-12 School,64440.0,1962.0,1.0,65.0,1242003.7,2721930.2,61.5,98.3,65.7,102.7,338.4,5.3,41.873768,-87.701596,"(41.873768, -87.701596)",2020-251476,58.0
2020,251665,"Hayt Elementary, Stephen K -CPS",Submitted Data,1518 W Granville Ave,60660,2.5,False,EDGEWATER,K-12 School,118800.0,1906.0,1.0,37.0,2936876.5,7051350.0,84.1,131.5,92.0,139.9,832.9,7.0,41.99475547,-87.66823796,"(41.99475547, -87.66823796)",2020-251665,114.0
2020,251301,Lincoln Park Tower Condominium Association,Submitted Data,1960 N Lincoln Park West,60614,2.5,False,LINCOLN PARK,Multifamily Housing,413860.0,1967.0,1.0,36.0,7640222.0,26942598.3,103.8,149.2,108.5,154.1,2623.5,7.9,41.91805785,-87.63701176,"(41.91805785, -87.63701176)",2020-251301,53.0
2020,251553,Sawyer Elementary -CPS,Submitted Data,5248 S Sawyer Ave,60632,3.5,False,GAGE PARK,K-12 School,163308.0,1901.0,1.0,53.0,4121541.1,6277370.4,63.7,111.0,66.7,114.2,976.7,6.0,41.79758019,-87.70526137,"(41.79758019, -87.70526137)",2020-251553,119.0
2020,128724,Broadview Hall,Submitted Data,5540  S HYDE PARK BLVD,60637,3.0,False,HYDE PARK,Multifamily Housing,48700.0,1926.0,1.0,65.0,1723223.8,6083606.1,160.3,230.2,168.8,239.2,592.1,12.2,41.78046327,-87.6053081,"(41.78046327, -87.6053081)",2020-128724,94.0
2020,251535,U Of Chicago Charter- Donoghue -CPS,Submitted Data,707 E 37th St,60653,2.5,False,OAKLAND,K-12 School,74828.0,1963.0,1.0,33.0,1729414.2,5101539.8,91.3,136.3,97.0,143.4,540.9,7.2,41.82748182,-87.60830918,"(41.82748182, -87.60830918)",2020-251535,57.0
2020,250113,William Castleman Apartments,Submitted Data,4945 N Sheridan Rd,60640,3.0,False,UPTOWN,Multifamily Housing,149600.0,1967.0,1.0,44.0,2461297.4,13822846.8,108.9,143.1,115.0,149.0,1118.3,7.5,41.97298081,-87.65453676,"(41.97298081, -87.65453676)",2020-250113,53.0
2020,157348,Thomas F Flannery Apartments,Submitted Data,1531 N Clybourn Ave,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,99696.0,1965.0,2.0,80.0,1921672.5,9430782.0,113.9,153.3,120.9,160.6,800.8,8.0,41.90965061,-87.64658669,"(41.90965061, -87.64658669)",2020-157348,55.0
2020,100002,Clemente Community Academy HS -CPS,Submitted Data,1147 N Western Ave,60622,2.0,False,WEST TOWN,K-12 School,354518.0,1974.0,1.0,18.0,23008936.8,1664640.0,69.6,186.7,71.8,192.7,3679.4,10.4,41.90261979,-87.68613497,"(41.90261979, -87.68613497)",2020-100002,46.0
2020,250043,Fenger Achievement Academy -CPS,Submitted Data,11220 S Wallace St,60628,4.0,False,ROSELAND,K-12 School,341000.0,1926.0,1.0,79.0,4205664.3,18466879.4,66.5,91.4,71.6,96.7,1637.2,4.8,41.68907836,-87.63835866,"(41.68907836, -87.63835866)",2020-250043,94.0
2020,100470,Lawson Partners,Submitted Data,30 W Chicago,60654,2.5,False,NEAR NORTH SIDE,Multifamily Housing,259349.0,1930.0,1.0,55.0,7114992.6,24162555.1,120.6,174.6,127.4,181.9,2393.8,9.2,41.896703,-87.629373,"(41.896703, -87.629373)",2020-100470,90.0
2020,231205,Cornell Village,Submitted Data,5201 S Cornell Ave,60615,4.0,False,HYDE PARK,Multifamily Housing,302000.0,1969.0,1.0,65.0,5142477.5,18769029.3,82.7,118.0,87.3,122.4,1799.5,6.2,41.80086685,-87.58562562,"(41.80086685, -87.58562562)",2020-231205,51.0
